0.043752963364068594,0.16819988405034172
0.037631093270443464,0.14498978582216468
0.032652057723258084,0.12637423241275778,0.24041695775526126
0.028571576147596138,0.1111198625273703,0.2230020294166147
0.02519664722917479,0.09843031854592187,0.2046548242159688
0.02237871956609733,0.08775443823489329,0.1865483024489388
0.02000421778809044,0.07869025657050228,0.16964652210989997
0.017986086994792167,0.07093388178430249,0.1543574098340778
0.016257136419878877,0.06425000279629475,0.1407270463364221,0.23555128806463288
0.014765044904076211,0.05845340704691539,0.12864232714606946,0.21797220776222392
0.013468679387935955,0.05339655596012747,0.11793850825958978,0.20171801665321593
0.012335391566410517,0.04896079319032454,0.10844578314299748,0.18680975355868937
0.01133902651855362,0.04504990606355106,0.10000708755799245,0.1732158510710013,0.24761049411950437
0.010458445943276409,0.04158530308072479,0.09248354171606128,0.16086315377838922,0.23683270782157895
0.009676423770254976,0.03850234636784429,0.08575484097127023,0.14965554861143557,0.22399863221506383
0.008978812683010103,0.03574753125636536,0.07971773736905662,0.13948872684362945,0.21083849215943606
0.008353909237442923,0.03327629797879838,0.07428394400848748,0.13025940178915665,0.19816548491263242
0.031051320761010675,0.06937801256010324,0.12187026295014067,0.18625939623660356
0.029041160810848527,0.06493539501779219,0.11423221595728215,0.17519066973306383,0.2415558815264448
0.027219198837867824,0.060900753723700976,0.10726505394840892,0.16494831523305153,0.22961297859242408
