0.048447325887927446,0.18626266834023544
0.04172088991344967,0.16064341759416678
0.03623531161604361,0.1401093380707827,0.2631729047913102
0.031730965959479884,0.12328139970999553,0.24498922677721613
0.028000093709766544,0.10927513003838661,0.2256558991655243
0.024881509857791497,0.09748225400432077,0.20627396439498125
0.02225133251998559,0.08746113124787012,0.18795364868359477
0.02001426324223227,0.07887865694393069,0.17124809944825434
0.018096558171102853,0.07147708109442794,0.1562810703923301,0.26044878400383586
0.016440682856582248,0.06505346349962034,0.14296899180467734,0.24137613170934868
0.015001338824394327,0.05944600257603306,0.13115243790362452,0.22366725067945226
0.013742529255170638,0.05452442634067038,0.1206563727125006,0.20735876482318089
0.012635388829141963,0.0501829797480998,0.1113145265035349,0.19243698715031013
0.011656569695319918,0.046335178228587307,0.10297781165441622,0.1788404227280968,0.2607622673980394
0.010787031787300288,0.042909816658126654,0.09551600096142349,0.16647764739885929,0.2477614807210626
0.010011128331102279,0.039847897048267855,0.0888167216113257,0.15524388188027285,0.2337914646265452
0.009315908307443515,0.03710024154919082,0.08278351800759164,0.145032198696413,0.2200649046413497
0.034625623445842184,0.07733372908537647,0.1357399681311325,0.20704781062731334
0.008126092574577337,0.07239648270146709,0.12727206699268362,0.1948846367091079,0.26707678858349043
0.030361810699563504,0.06791091423777544,0.11954213041517973,0.1835940788077717,0.2544597713913345
