0.018254384196050473
0.017349980341362207
0.01641261733775959
0.015463705177100122
0.014523178350955221
0.013607899974236129
0.012730768746575014
0.011900560773229873
0.011122325462302546,0.043943613908469056
0.010398080187149513,0.040608524439799364
0.009727582976874186,0.03770120437586347
0.009109042007713338,0.03513946142643547
0.008539696474615681,0.03286107204641088
0.008016255444295186,0.03081832027036608
0.0075352090190276815,0.028974152842892422
0.007093036673187503,0.027299431390443225
0.00668633845190192,0.025770945295206082
0.006311911210663489,0.02436996166428294,0.04478651294876208
0.005966787306994322,0.023081159962387198,0.04360327694229632
0.005648248621373227,0.021891845017257265,0.04238620777840175
