0.05122968455519884,0.19717084509981328
0.04385283717877207,0.16953217014203745,0.31761247770429624
0.03791242218176197,0.14733766258507694,0.2935811699723407
0.033078649971297544,0.12917816023172923,0.2679746642150321
0.029101920684988524,0.11411722820200478,0.2425782346776644
0.02579524937862688,0.10149167552347287,0.21898457692415416
0.023018225466206483,0.09081123834363973,0.19783688724258647
0.020664561315949372,0.0817033103016487,0.179173608097012,0.3008292625877152
0.01865295958481579,0.07387943324857181,0.1627882616792919,0.2766996213126084
0.016920542804185226,0.06711329319240256,0.14840714376708228,0.25458573127218365
0.015418140253961701,0.061225434802633406,0.1357598385452011,0.2344925057975719
0.014106890798985049,0.05607225083239622,0.12460314764725057,0.21633702687635467,0.31484337866441525
0.012955773304262695,0.05153786539857961,0.11472655396748477,0.19997871593886601,0.2977496163913627
0.011939793022886808,0.04752805665160959,0.10595081725196998,0.18525168162835748,0.27929734649051735
0.011038635368971792,0.04396565360030259,0.09812434274052721,0.17198643481911893,0.2613102603516292
0.04078701640765404,0.09111914438649321,0.1600217669776469,0.2444179881404109
0.037939322569718936,0.08482708027040792,0.1492101804926966,0.22878208797760208,0.3151758096651848
0.03537845822288993,0.07915657235234942,0.13941964212340835,0.21439594968215148,0.2984523343319845
0.008289524044753421,0.03306736759417554,0.07402983636454702,0.13053341988882103,0.20119083397107274,0.282057388937039
0.03097475195042227,0.12244901436783741,0.18907652895745009,0.26640012818109005
